"gene","beta_age_rna","p_rna","FDR_rna"
"ENSG00000175274.18",0.110011454838499,4.14472468255039e-14,1.04177428584884e-12
"ENSG00000254654.1",0.0222507273779591,0.941269421236841,NA
"ENSG00000019485.13",-0.0181624202225572,0.157241734306794,0.239037397480444
"ENSG00000254664.1",0.0922770345444741,0.165201282528991,0.249077340769777
"ENSG00000019505.7",-0.0770598022370136,0.11602834811737,0.185593520048945
"ENSG00000254497.1",0.0241786741285575,0.979496978450008,NA
"ENSG00000254427.1",-0.0187338775430534,0.693967555509359,0.772852579704778
"ENSG00000255267.3",-0.0447312024425348,0.816237776367698,NA
"ENSG00000255041.1",-0.0314072472834712,0.933978537913232,NA
"ENSG00000254651.1",0.0552988527037232,0.656925124602735,0.741907272188207
"ENSG00000254746.5",0.0913105737302059,0.446976141243859,NA
"ENSG00000254514.1",0.0167849661437993,0.969583478255809,NA
"ENSG00000175264.7",-0.115120777315293,0.00380765496418175,0.00956082489759438
"ENSG00000255091.1",-0.0273887983732007,0.676582428545839,0.758630231576052
"ENSG00000254519.3",-0.263630876633972,2.10041509337052e-05,8.69274024578451e-05
"ENSG00000255426.1",-0.144421222839841,4.71831280994355e-06,2.26382063244209e-05
"ENSG00000255226.1",-0.1579082593031,0.0717261601067979,0.123833693587728
"ENSG00000205106.4",-0.0690024111148458,0.00654261958222709,0.0154562192667231
"ENSG00000181830.8",-0.119897357294173,1.74613941227949e-17,9.06052339482801e-16
"ENSG00000255447.1",-0.0675331526734514,0.510002733719596,0.611991885027614
"ENSG00000121671.11",0.121674658162782,2.58057184984867e-12,4.47303747808895e-11
"ENSG00000121653.11",0.0222481564585591,0.236981364272137,0.334571087493036
"ENSG00000234776.4",-0.024313927593635,0.712656349167905,0.787757728353656
"ENSG00000121680.15",-0.025794411700775,0.0350967870817164,0.0670972275368822
"ENSG00000165905.17",0.121793460463709,0.0335734590850734,0.064595030576685
"ENSG00000135365.15",0.00907947581236092,0.280520175359352,0.383195625529034
"ENSG00000254653.1",0.0361925251382605,0.701298014427842,NA
"ENSG00000255314.2",0.0777437862961392,0.578632648212732,NA
"ENSG00000254871.1",0.0348247600992636,0.868213113830549,NA
"ENSG00000255269.2",-0.00480282253684614,0.984310321526145,NA
"ENSG00000254639.1",0.032309283108148,0.721179364664911,0.7949036379817
"ENSG00000255007.1",0.0657435211897192,0.797523893386796,NA
"ENSG00000157613.10",0.0426737886015037,0.0342980375458864,0.0657809454104576
"ENSG00000149091.15",-0.0507876282219153,1.59460160758729e-05,6.76535188957014e-05
"ENSG00000264102.1",0.0535124972718532,0.399550185991563,0.50729759420017
"ENSG00000110492.15",0.256159714519912,5.45984676901499e-24,1.18873407052683e-21
"ENSG00000180720.7",-0.0289930288589481,0.52992722967632,0.629779638631705
"ENSG00000110497.14",-0.0171981875833403,0.0398432121035503,0.0749178866553481
"ENSG00000244313.3",-0.0398376757357548,0.00771827731761459,0.017895096417146
"ENSG00000180423.4",-0.112452122938038,3.5640783358114e-14,9.09305591566515e-13
"ENSG00000175224.16",-0.0617693190337806,1.10382933250763e-09,1.09779915374671e-08
"ENSG00000175220.11",-0.0416651697776674,0.000704699576529934,0.0021012042518939
"ENSG00000175213.2",-0.103048150216248,2.35395376974362e-12,4.1144127197364e-11
"ENSG00000180210.14",0.174849842144941,0.000417825810830047,0.00131147487847035
"ENSG00000175216.14",-0.0366849566504879,0.000190728154496721,0.000643812415917436
"ENSG00000252427.1",0.000493879129363147,0.997198759332198,NA
"ENSG00000212135.1",-0.072774989089586,0.419238695164925,NA
"ENSG00000247675.6",0.130213049942819,0.000232310045686829,0.000769978050006861
"ENSG00000134569.9",0.0561321317444993,0.0123272475798435,0.0269942846595513
"ENSG00000149179.13",-0.00660780892060309,0.562796250533076,0.659166312188402
"ENSG00000271350.1",-0.0531891869707204,0.771139613239914,NA
"ENSG00000255520.1",0.173809547655026,0.0246152828932064,0.0493409684417599
"ENSG00000149182.14",-0.00599584783057012,0.483052078723178,0.586974399754769
"ENSG00000270060.1",0.170481410425321,1.56109490663756e-12,2.84198650715153e-11
"ENSG00000165912.15",0.0327530725246887,0.0296314333325666,0.0579834624567494
"ENSG00000275208.1",0.14342435281237,0.00138933492650633,0.00388043159719282
"ENSG00000243802.2",0.0067148157312664,0.836225764901761,0.883929366960682
"ENSG00000134574.11",0.128192855314081,4.12706509225201e-18,2.46728049105077e-16
"ENSG00000256897.1",0.112641090055806,0.0207002199155474,0.0424099177478817
"ENSG00000134575.9",-0.047047860024946,6.27455787529922e-05,0.000235126268654224
"ENSG00000025434.18",0.034805106404851,0.0314421087717606,0.0610851966087328
"ENSG00000110514.19",-0.0704015842835154,5.63579086380288e-13,1.12100054940938e-11
"ENSG00000256746.5",0.154282173119994,0.00552936921598643,0.0133313029739417
"ENSG00000283338.1",0.0354283444396308,0.902790258722857,NA
"ENSG00000134571.10",-0.11668992206814,0.000557445067336763,0.00170019426453313
"ENSG00000066336.11",0.0256721897385322,0.190472964253936,0.280182627013823
"ENSG00000255197.5",0.0458598900460922,0.0759358110106645,0.129911316070966
"ENSG00000165915.13",0.0110558673091392,0.178398545278071,0.265447743096383
"ENSG00000165916.8",-0.0549014855799672,1.03652318539468e-06,5.72504055587467e-06
"ENSG00000165917.9",-0.0167402206565528,0.142581365151233,0.220238690823459
"ENSG00000149187.17",-0.0381365331243,2.351046379591e-05,9.62970056664024e-05
"ENSG00000270072.1",0.0273150080580259,0.839971876496192,NA
"ENSG00000265559.2",0.070549610631112,0.345316028568557,0.452064613169928
"ENSG00000110536.13",-0.0326816371196747,0.000321951547733176,0.0010343215077374
"ENSG00000123444.13",-0.0606013678530045,1.6698054586469e-07,1.08392710100683e-06
"ENSG00000200376.1",0.026857768996366,0.849606448486044,NA
"ENSG00000213619.9",-0.0161398708988933,0.300029010980098,0.404192020801705
"ENSG00000196666.4",0.289885210608702,6.42799563577528e-11,8.25216348093971e-10
"ENSG00000172247.3",0.160938347252898,6.62039292479043e-10,6.8793589556763e-09
"ENSG00000109919.9",-0.0692657796388864,7.37963734081891e-13,1.44239303362854e-11
"ENSG00000165923.15",0.094096806020633,0.0103909362951095,0.0233085374338541
"ENSG00000109920.12",-0.0181919776378225,0.281028033963805,0.383775484760794
"ENSG00000200090.1",0.161761853638501,4.82977837165623e-08,3.5178559780714e-07
"ENSG00000030066.13",0.0112281517709981,0.161620674741719,0.244590023887132
"ENSG00000271543.1",-0.00355305857756583,0.975241132009397,NA
"ENSG00000252941.1",0.0206836200358254,0.936711251493361,NA
"ENSG00000252874.2",0.0314359516084344,0.734227693270089,NA
"ENSG00000271557.1",0.0344275360167662,0.743644811545934,NA
"ENSG00000254780.1",0.0467891682788877,0.787836519609184,NA
"ENSG00000149177.12",-0.0230527226513228,0.424968966822248,0.532313897683705
"ENSG00000254879.1",-0.00269318580319989,0.995413105064109,NA
"ENSG00000263693.1",0.0137590339507042,0.984641279799243,NA
"ENSG00000175619.2",0.0671032229903536,0.861693716167951,NA
"ENSG00000255514.1",0.0260426220808402,0.951237453750756,NA
"ENSG00000172208.6",0.0383814329787324,0.910314248351308,NA
"ENSG00000176567.1",0.0153120964381756,0.961911239834578,NA
"ENSG00000176555.1",0.0145866393648228,0.966731322496927,NA
"ENSG00000176547.8",0.0497968351148099,0.889167313081863,NA
"ENSG00000197161.7",0.0173623671659407,0.978277023223724,NA
"ENSG00000176540.3",-0.0249242448976784,0.949266510706716,NA
"ENSG00000182565.8",0.00555530115935775,0.991466215872718,NA
"ENSG00000184789.6",0.030347327768863,0.956084086255556,NA
"ENSG00000254925.1",0.0443777549490625,0.927733249556119,NA
"ENSG00000255215.1",0.0119687162191632,0.986479053600391,NA
"ENSG00000237388.2",0.0405683657291887,0.888555968859922,NA
"ENSG00000255304.1",0.0100547644164406,0.967870401749516,NA
"ENSG00000254832.1",0.310731086872809,0.010321041780053,0.0231727236119458
"ENSG00000255534.1",0.0166589269069216,0.97957917524569,NA
"ENSG00000213607.4",-0.00299780345009612,0.994757584025511,NA
"ENSG00000255297.1",0.048708117435722,0.906871040216131,NA
"ENSG00000254674.1",0.0414485772879705,0.952723301085511,NA
"ENSG00000255053.1",0.00766186162905578,0.992300510417908,NA
"ENSG00000254728.1",0.00478398852787778,0.995306246667947,NA
"ENSG00000255527.1",0.0249067427868484,0.972904616101642,NA
"ENSG00000249910.3",0.0869487583836915,0.816266304033981,NA
"ENSG00000220948.4",0.0390323502628463,0.921247836833979,NA
"ENSG00000254764.1",-0.0211955852023779,0.931087317155903,NA
"ENSG00000205044.4",0.0137549373465092,0.988717530794035,NA
"ENSG00000182053.12",-0.0488462361380217,0.848506035875044,NA
"ENSG00000214891.9",-0.00346657019531718,0.99699548324796,NA
"ENSG00000276637.1",0.019146870839412,0.984983950556303,NA
"ENSG00000229361.5",0.0131241556615049,0.981778302597152,NA
"ENSG00000255452.1",0.0220057833573036,0.979504746828036,NA
"ENSG00000254412.1",-0.0167009851208693,0.983459492390437,NA
"ENSG00000254567.2",0.00693524351431628,0.993919615958465,NA
"ENSG00000086205.16",0.186676174347766,0.000183470240605325,0.000620873930164398
"ENSG00000255532.1",0.0278751438098152,0.90265642560482,NA
"ENSG00000123447.6",-0.015656509905898,0.984020309500896,NA
"ENSG00000226268.3",-0.194477974808293,1.47735426480856e-06,7.915661203014e-06
"ENSG00000205035.8",0.0581159974834545,0.776525166211668,NA
"ENSG00000219061.4",-0.014855984266559,0.977672060288192,NA
"ENSG00000265973.1",0.00593958828269909,0.992094942948745,NA
"ENSG00000255214.1",0.0245160286205748,0.982505841790715,NA
"ENSG00000255190.2",-0.00704608792656052,0.993292783754227,NA
"ENSG00000255111.1",0.000161152480074068,0.999802245271145,NA
"ENSG00000254940.1",0.0155686496069699,0.985734951388295,NA
"ENSG00000258817.1",0.0857782814423081,0.873925023487438,NA
"ENSG00000221954.2",0.035765075599294,0.953740660375312,NA
"ENSG00000260595.1",0.0278056576086677,0.970259207960925,NA
"ENSG00000255199.2",0.0230928306118636,0.978670588323104,NA
"ENSG00000255442.1",0.182129860316543,0.148119671693584,0.227302972104256
"ENSG00000236919.3",0.0263820853467537,0.948996916034632,NA
"ENSG00000255500.2",0.0180706260445303,0.889332220066894,NA
"ENSG00000255042.3",-0.0649032946223849,0.539522632203759,0.638592336816843
"ENSG00000254518.1",0.0356945974858399,0.947643571652328,NA
"ENSG00000254840.1",0.0297008347379376,0.932034480246036,NA
"ENSG00000214883.4",0.0225351643661927,0.947366824962063,NA
"ENSG00000237610.1",0.00983524541391039,0.990828304737332,NA
"ENSG00000185926.1",0.0475686248467843,0.945034538501339,NA
"ENSG00000255312.1",0.0428763905162004,0.948930953158794,NA
"ENSG00000254769.3",0.04362652752322,0.944751876434259,NA
"ENSG00000225997.1",0.0180597740610452,0.985780827332649,NA
"ENSG00000221840.3",0.0263560651868136,0.971936719757252,NA
"ENSG00000150244.11",-0.0231980852435291,0.935737033433345,NA
"ENSG00000166007.11",0.0645146303765144,0.892565028300635,NA
"ENSG00000254828.1",-0.00482543296057245,0.994193767183004,NA
"ENSG00000254663.1",-0.000589678420767319,0.999510253654396,NA
"ENSG00000254723.1",-0.00453043902871818,0.995526068159789,NA
"ENSG00000181961.3",0.03825623928185,0.952937356644119,NA
"ENSG00000181958.3",0.0221464541454454,0.971012586401768,NA
"ENSG00000181943.4",0.0295970733919806,0.96483772860947,NA
"ENSG00000254576.1",0.012374618060778,0.985134064380033,NA
"ENSG00000181939.2",0.0351153200342891,0.945972478435937,NA
"ENSG00000279514.2",0.0548008112770459,0.940141139349375,NA
"ENSG00000172188.4",0.0217346908858154,0.97356971827131,NA
"ENSG00000181927.2",0.00983662736411025,0.989714899500717,NA
"ENSG00000174982.2",0.0551082754865958,0.960688579990874,NA
"ENSG00000181903.4",0.0536897670172837,0.92781982215561,NA
"ENSG00000254841.1",0.019144834702847,0.986338193509938,NA
"ENSG00000254457.2",0.0320615812779364,0.97712278516654,NA
"ENSG00000186886.6",0.0191471422435949,0.984771260465979,NA
"ENSG00000279761.2",0.0342651949018965,0.958802188978185,NA
"ENSG00000186113.1",0.0453909959085996,0.950620192735088,NA
"ENSG00000279395.3",0.0378686865224872,0.956071765125827,NA
"ENSG00000186119.7",0.0752998607156376,0.898117712403908,NA
"ENSG00000205030.1",0.0648122206651531,0.943495513813388,NA
"ENSG00000205029.1",0.0421490873437923,0.960159526406565,NA
"ENSG00000255204.1",0.0252692726539756,0.972111531562588,NA
"ENSG00000254547.1",-0.00804055337606801,0.98528366560671,NA
"ENSG00000124900.12",0.0693832079584354,0.867303605636059,NA
"ENSG00000187612.1",0.0346048418504829,0.963477951256929,NA
"ENSG00000167825.3",0.00444291032409622,0.995712242801802,NA
"ENSG00000174970.3",0.0245650953020938,0.975095827789424,NA
"ENSG00000214880.3",0.0152077961546942,0.984260997895813,NA
"ENSG00000149133.1",0.0378455110803262,0.957232758486974,NA
"ENSG00000182365.4",0.0213702777952794,0.978054393414825,NA
"ENSG00000181785.1",0.0231614037614237,0.973392146322953,NA
"ENSG00000184741.5",0.000472933462456783,0.999662496903307,NA
"ENSG00000181780.4",0.00120134975125923,0.998963981792315,NA
"ENSG00000172154.9",0.0260411221799338,0.965221266052,NA
"ENSG00000181767.2",0.089247962305842,0.848041317561069,NA
"ENSG00000181761.5",0.0325969852778466,0.951400465738651,NA
"ENSG00000167822.1",0.0443735286529832,0.957913276515834,NA
"ENSG00000181752.3",0.0252905144759426,0.97279721992551,NA
"ENSG00000174957.1",0.0738824811966901,0.89614071440405,NA
"ENSG00000213604.4",0.027785106100153,0.967157104023229,NA
"ENSG00000181718.5",0.0669444088712217,0.922879940604669,NA
"ENSG00000172489.5",0.0691161604704539,0.945311745927341,NA
"ENSG00000181698.3",0.0659054919405508,0.911006064676449,NA
"ENSG00000181693.7",0.0414742675716153,0.942453680435876,NA
"ENSG00000255461.1",0.0522376358599298,0.936780107791029,NA
"ENSG00000280314.2",0.0464800686783964,0.946493452649468,NA
"ENSG00000254722.1",-0.0235473240849547,0.936566210468122,NA
"ENSG00000150261.3",0.0418620442969449,0.931910874786564,NA
"ENSG00000242208.1",0.0266426330713031,0.599641223396597,0.692480504084974
"ENSG00000172487.3",0.00203647359067389,0.996310398601579,NA
"ENSG00000172199.1",0.0427782839723757,0.91339491575894,NA
"ENSG00000254903.1",0.0116056315014016,0.987772855988445,NA
"ENSG00000255466.1",0.0238068113925714,0.977273732976947,NA
"ENSG00000272987.1",0.0058942719359214,0.993248881061835,NA
"ENSG00000279961.2",0.0338810275019165,0.960617979492856,NA
"ENSG00000230416.3",0.00448899105598851,0.993876044905369,NA
"ENSG00000150269.1",-0.00269615393830264,0.991962298011804,NA
"ENSG00000174937.3",0.0472566217514248,0.915321070928774,NA
"ENSG00000254752.1",0.00768557579429341,0.990177854182465,NA
"ENSG00000181371.3",0.0389583338779575,0.947875905509568,NA
"ENSG00000254490.1",0.0112882563216204,0.984858766875852,NA
"ENSG00000254603.1",-0.00732250091766713,0.979603487680841,NA
"ENSG00000185701.7",0.00623520138984139,0.992827283142861,NA
"ENSG00000255223.3",-0.0066131193831759,0.986786455254888,NA
"ENSG00000254834.3",0.00881864314823375,0.987246600160932,NA
"ENSG00000166693.7",0.0238656754344325,0.957067778810017,NA
"ENSG00000255012.1",0.020662214211779,0.968538126108583,NA
"ENSG00000255172.2",0.022438494822575,0.956965366172271,NA
"ENSG00000197866.3",0.00666716477422575,0.985006220563867,NA
"ENSG00000254795.1",0.012014071826402,0.980255660174044,NA
"ENSG00000172464.2",0.0619644200428751,0.850239209697274,NA
"ENSG00000172459.4",0.0354523547835585,0.923041058824962,NA
"ENSG00000232511.3",-0.00267005553959676,0.994272731674262,NA
"ENSG00000238041.3",-0.0232659823441646,0.801174428964013,NA
"ENSG00000174914.1",0.106146134350838,0.745500540039228,NA
"ENSG00000254953.1",0.0166459102484238,0.974932511659203,NA
"ENSG00000181325.7",0.0084569204405745,0.983542464185122,NA
"ENSG00000172457.5",0.0422014328929138,0.913759491025844,NA
"ENSG00000254825.1",0.0116516672632938,0.980962988178008,NA
"ENSG00000181296.3",0.0206256049830719,0.964015143384595,NA
"ENSG00000255485.1",0.0134419798649176,0.978694539467546,NA
"ENSG00000205025.8",0.0149640363522572,0.96361443118562,NA
"ENSG00000241356.1",-0.00346410906838841,0.996365458441362,NA
"ENSG00000255433.5",0.022584063780095,0.92018674487932,NA
"ENSG00000274150.1",0.0609206181918319,0.80830039602665,NA
"ENSG00000181282.4",0.0562313350197872,0.87887169425078,NA
"ENSG00000181273.2",0.126267068753083,0.623308786061968,NA
"ENSG00000255083.2",0.0142138302537126,0.973916952088251,NA
"ENSG00000283307.1",0.174135979835876,0.0968380958353305,0.159530366160627
"ENSG00000272676.1",-0.00823260805690802,0.966027404424482,NA
"ENSG00000273255.1",0.0274238739547433,0.962071641659152,NA
"ENSG00000183908.5",-0.0184526489587053,0.708821285405577,0.784772643225278
"ENSG00000134817.10",0.164189633100823,1.2323638513404e-05,5.35831336955089e-05
"ENSG00000149115.13",-0.0642122337710958,0.0379096484624415,0.0717047782581153
"ENSG00000254662.1",-0.0442886024645582,0.753073471278288,NA
"ENSG00000149136.8",-0.0613073602998547,0.00063809072272482,0.00192053029687669
"ENSG00000109991.8",-0.123318086047619,0.0265756074831831,0.0527859088905017
"ENSG00000156575.2",0.200661665715208,0.119651925228419,0.190369031088497
"ENSG00000186652.9",0.266786323850579,2.21666041994288e-12,3.89250401699289e-11
"ENSG00000134802.17",0.135626328169506,1.19828824226475e-11,1.78348462034628e-10
"ENSG00000252070.1",0.0116062741125865,0.986967465884298,NA
"ENSG00000222998.1",0.0540762715389607,0.80571715328306,NA
"ENSG00000186907.7",0.102036410011608,6.70018646670294e-08,4.72946568491936e-07
"ENSG00000149150.8",0.0470051490862875,0.0158255477838705,0.0335756272214682
"ENSG00000265566.2",-0.0575585070847758,0.230711647568992,0.327671959609293
"ENSG00000134809.8",-0.0697900131724309,5.35236061228761e-10,5.66587109099026e-09
"ENSG00000214872.8",0.0979040998008104,0.00263786156538822,0.00690213668059315
"ENSG00000156587.15",0.0895028398746901,4.23762216221375e-08,3.12683533164675e-07
"ENSG00000240371.1",0.0324300612785741,0.355589208213048,0.46273124368989
"ENSG00000149131.15",0.0956197586111616,5.06555121950887e-08,3.66555708390376e-07
"ENSG00000254602.1",0.150128391993854,3.31502465548964e-05,0.000131665277300435
"ENSG00000166793.10",0.0530007157043555,0.0200193343955263,0.041224630126984
"ENSG00000172409.5",-0.156761403718773,2.15805196124887e-18,1.37700808608559e-16
"ENSG00000156599.10",-0.0791602864124932,5.53022887180126e-17,2.56035294448351e-15
"ENSG00000156603.15",-0.0502626298424696,5.30084473365876e-05,0.000201951712945334
"ENSG00000213593.9",-0.0728071148838666,9.35232323003e-10,9.42338684932010e-09
"ENSG00000213592.4",0.0590045479710724,0.385362843086833,0.493277068763907
"ENSG00000211450.9",-0.021202944818328,0.0545918552426892,0.0982251019869995
"ENSG00000233436.7",0.0180777880157811,0.525740095796484,0.626166073067828
"ENSG00000198561.13",0.0613398042338989,1.15849931879908e-10,1.40603855177638e-09
"ENSG00000255303.1",-0.00748361694380116,0.905331858236777,0.934656813660248
"ENSG00000255266.1",-0.0712022194698519,0.660321150776754,NA
"ENSG00000180714.3",0.0150370677226575,0.957090567397976,NA
"ENSG00000254749.1",0.00884414457043761,0.97949386268728,NA
"ENSG00000254601.1",-0.0339098207268575,0.94917942030855,NA
"ENSG00000186509.4",0.079334914311087,0.245155555303046,0.343791777288278
"ENSG00000279051.4",0.0304700867149969,0.909710444675641,NA
"ENSG00000236541.1",0.00419203716886334,0.987138207970001,NA
"ENSG00000255146.1",0.0653557076354282,0.673307410178146,NA
"ENSG00000254853.1",0.0386696883006444,0.899575590332695,NA
"ENSG00000255131.2",0.0231642993482265,0.952941763521147,NA
"ENSG00000272685.1",0.0274698478335722,0.948273327059446,NA
"ENSG00000172377.1",0.0261152579157981,0.930669373254136,NA
"ENSG00000186508.4",0.0903928849395574,0.669695611012359,NA
"ENSG00000272569.1",0.00480721362531442,0.994432591973796,NA
"ENSG00000186513.2",0.0176231646511193,0.930563086574304,NA
"ENSG00000197887.3",0.0218095292724485,0.94699640002777,NA
"ENSG00000280204.2",0.058091347187506,0.843865036212167,NA
"ENSG00000180475.4",0.127779681507177,0.0363351928179386,0.0691243900208074
"ENSG00000254589.1",-0.0261084963294992,0.536067414473238,0.635646745044017
"ENSG00000172772.3",0.0903344690534883,0.475487445270971,NA
"ENSG00000272900.1",0.0225111216297784,0.940543405435806,NA
"ENSG00000255218.1",0.000502260288362389,0.999365990482155,NA
"ENSG00000255431.1",0.0282195681453911,0.947971366058309,NA
"ENSG00000255333.1",0.00480833055944474,0.993535028716485,NA
"ENSG00000197786.3",0.0167053172767154,0.970271484962389,NA
"ENSG00000233499.1",0.0823913959537763,0.771319759561928,NA
"ENSG00000273408.1",0.0149395675535007,0.97182075367783,NA
"ENSG00000172769.2",0.0696299082214953,0.842366849773625,NA
"ENSG00000172365.2",0.187127461530305,0.0996738047398464,0.16343318797741
"ENSG00000172362.2",0.228391935077355,0.0161063541029295,0.034099543249586
"ENSG00000255299.5",0.114040234673541,0.0537442231276411,0.0969164531782404
"ENSG00000198283.2",0.0777858916873519,0.549570858862237,NA
"ENSG00000110031.12",0.0975761403345652,7.26393135731547e-12,1.14625690561595e-10
"ENSG00000186660.14",-0.0879408969298093,2.4782127997709e-17,1.24191992297073e-15
"ENSG00000269570.2",0.0698955133789067,0.0101774863646437,0.0228759167918468
"ENSG00000242689.2",-0.268557064475586,4.33470769229287e-26,1.53491523042586e-23
"ENSG00000280010.1",-0.28486180491752,3.83040509970601e-30,2.51892129648626e-27
"ENSG00000149124.10",0.178833744111424,0.00292535129297989,0.00756529652597841
"ENSG00000197254.4",0.0520200640257865,0.772515493200153,NA
"ENSG00000255265.1",0.0117459097013122,0.981387174675427,NA
"ENSG00000156689.6",-0.00535474499781621,0.926878927693738,0.949932244110408
"ENSG00000254717.2",0.0476908142330613,0.812765202558597,NA
"ENSG00000166840.13",0.118519978493625,0.0955359715544906,0.157643159125376
"ENSG00000255240.5",0.041687378544372,0.62954815227171,0.718671134397963
"ENSG00000254877.1",-0.0473350552568023,0.88713138270758,NA
"ENSG00000255189.1",0.0280699853742721,0.917164024390803,NA
"ENSG00000254786.1",0.0289401039601037,0.916161036260072,NA
"ENSG00000254399.2",-0.0249237539593022,0.958046132125436,NA
"ENSG00000255151.2",0.0238201533897215,0.972507090447119,NA
"ENSG00000189057.10",-0.0566512692598786,0.285891123970121,0.389229712307409
"ENSG00000245571.6",0.0908087202024975,3.50961680400792e-05,0.000138659124908714
"ENSG00000255381.1",0.0131495971745202,0.974462008019821,NA
"ENSG00000166801.15",0.0638797546237337,9.26335117553473e-06,4.16540559488216e-05
"ENSG00000110042.7",0.0430298369295698,0.116138322753657,0.185732551198128
"ENSG00000197629.5",0.0167806381863527,0.513000422714288,0.614676474828878
"ENSG00000263999.2",0.0155473961657225,0.985479050858331,NA
"ENSG00000225802.3",-0.00373481416085573,0.99317159049787,NA
"ENSG00000254799.1",0.0119673029644163,0.988155897578606,NA
"ENSG00000214797.3",0.0165994799387463,0.946903756418018,NA
"ENSG00000254704.3",0.05038823248355,0.859595951217564,NA
"ENSG00000263944.2",0.0198480533135114,0.985836426565791,NA
"ENSG00000235678.3",0.0159073767347624,0.987208289547403,NA
"ENSG00000255386.1",0.0144810148397963,0.987148140722944,NA
"ENSG00000176495.2",0.0457042771053864,0.897968122865121,NA
"ENSG00000198261.3",-0.00382697505689998,0.996155238890509,NA
"ENSG00000172324.4",0.0454175757695394,0.932148422628852,NA
"ENSG00000172320.2",0.0769024297118627,0.841582698309927,NA
"ENSG00000166884.2",-0.00747866985293577,0.978648330424351,NA
"ENSG00000254466.1",0.0272033911806316,0.950788959350227,NA
"ENSG00000204989.3",0.0256325777196988,0.968618018022918,NA
"ENSG00000176200.1",0.0335636472772991,0.957602851710383,NA
"ENSG00000172742.4",0.0547543280654638,0.923840709789607,NA
"ENSG00000254770.1",0.0113103302932382,0.983134062341939,NA
"ENSG00000255008.2",0.0433874276869165,0.354986579750961,0.462171012497584
"ENSG00000110048.11",-0.0487582798439812,5.25073181423358e-05,0.000200361036806426
"ENSG00000255139.1",0.124467367266842,1.23818346079533e-08,1.00752489033353e-07
"ENSG00000166889.13",-0.0694289447588157,1.69497808369938e-12,3.06150665869087e-11
"ENSG00000255355.1",0.279511643978076,5.46368655240119e-09,4.74289794660624e-08
"ENSG00000223223.1",0.0195131332820075,0.9803079104565,NA
"ENSG00000172289.2",0.224639630343298,0.0888180820701869,0.148158878632688
"ENSG00000254403.1",0.0744834422519836,0.559043355114581,NA
"ENSG00000254743.1",0.274653499728428,0.000846140933328645,0.00248068413198516
"ENSG00000255538.1",0.0735018479658624,0.328186375403925,0.43379889960787
"ENSG00000254477.1",0.0754088222281446,0.0214860883394585,0.0438415795695524
"ENSG00000166900.15",0.00749202221495889,0.588180042485719,0.682373555680192
"ENSG00000234964.4",-0.0915707474020963,0.00714189579741911,0.0166993185023029
"ENSG00000166902.4",0.0355774753256263,0.0212273482393347,0.0433595086329551
"ENSG00000134812.7",-0.107033261689588,0.102413895447968,0.167126656184538
"ENSG00000134827.7",0.039917135072013,0.406434416387494,0.514053889092673
"ENSG00000270929.1",0.050584677763937,0.866654187698729,NA
"ENSG00000214788.2",-0.190654875128878,0.00415898168824377,0.0103414512647796
"ENSG00000149507.6",0.103633015689781,0.704421609091627,NA
"ENSG00000149516.13",-0.0580384972651502,0.48777560379287,0.591220360391862
"ENSG00000255331.1",-0.00597931189340016,0.99372822382895,NA
"ENSG00000149534.8",0.128456772986573,0.00122052785949702,0.00345325043608504
"ENSG00000254952.1",0.0316532510180069,0.631651738977247,0.720612992921361
"ENSG00000110077.14",0.0179767246108274,0.475695727405244,0.580075719641546
"ENSG00000214787.9",-0.0332642974525134,0.218555892323397,0.313614469110118
"ENSG00000275344.1",-0.0259970617852545,0.912535396240817,NA
"ENSG00000110079.16",-0.0221848939212475,0.467338099024399,0.57245630521034
"ENSG00000166926.8",-0.302607421107952,0.00143369610875878,0.00399187675732604
"ENSG00000166927.12",0.113754691562854,9.49377393323474e-05,0.000341150647014339
"ENSG00000166928.10",0.148982683372962,1.56485949905867e-05,6.64879583836598e-05
"ENSG00000166930.6",-0.00553111293088522,0.981677258080205,NA
"ENSG00000156738.17",0.0829575418898215,0.0839595528065684,0.14130516400742
"ENSG00000071203.9",-0.0903006510181218,0.442672445622607,0.549300454994504
"ENSG00000204979.7",-0.00119682793200482,0.99657132304874,NA
"ENSG00000181995.11",-0.00940016138743832,0.941534846325578,NA
"ENSG00000166959.7",0.332705275188223,6.78463464304027e-13,1.33468426192116e-11
"ENSG00000214782.7",0.0919466905514557,0.566539884401764,NA
"ENSG00000166961.14",-0.0144169667180694,0.854888228718702,0.898041182567654
"ENSG00000172689.1",-0.0148339805572426,0.887275546636171,0.922220499943789
"ENSG00000255845.1",-0.00305317627521198,0.99001123128264,NA
"ENSG00000255959.1",0.0117737431983992,0.95589812034562,NA
"ENSG00000256813.1",0.00301784890572258,0.995969873144637,NA
"ENSG00000110104.11",-0.0852592908907667,4.47516657707337e-08,3.28631022363344e-07
"ENSG00000183134.4",-0.046078474641761,0.0994541884167307,0.163122890835402
"ENSG00000149506.11",-0.0416752667436374,0.177595129269561,0.264572501969601
"ENSG00000110107.8",-0.0501848639898455,6.82895511729983e-06,3.16072135513864e-05
"ENSG00000257052.1",-0.236688797156909,5.73555247598338e-15,1.71444069975522e-13
"ENSG00000256944.1",0.0458283598161116,0.698425292856773,NA
"ENSG00000110108.9",-0.0290739573710568,0.00034071226535312,0.00108970435002219
